[INFO ] [2022-12-14 08:11:24,671] Register_01 - Step 01: Click register link
[INFO ] [2022-12-14 08:12:44,577] Register_03 - Step 03: Click register button
[INFO ] [2022-12-14 08:12:45,556] Register_03 - Step 04: Verify success message displayed
[INFO ] [2022-12-14 08:12:45,661] Register_03 - Step 05: Click logout link
[INFO ] [2022-12-14 08:12:46,559] Register_04 - Step 01: Click register link
[INFO ] [2022-12-14 08:12:47,093] Register_04 - Step 02: Input to required fields
[INFO ] [2022-12-14 08:12:47,995] Register_04 - Step 03: Click register button
[INFO ] [2022-12-14 08:12:48,538] Register_04 - Step 04: Verify error message displayed
[INFO ] [2022-12-14 08:12:48,617] Register_05 - Step 01: Click register link
[INFO ] [2022-12-14 08:12:49,127] Register_05 - Step 02: Input to required fields
[INFO ] [2022-12-14 08:12:50,127] Register_05 - Step 03: Click register button
[INFO ] [2022-12-14 08:12:50,255] Register_05 - Step 04: Verify error message displayed
[INFO ] [2022-12-14 08:12:50,321] Register_06 - Step 01: Click register link
[INFO ] [2022-12-14 08:12:50,800] Register_06 - Step 02: Input to required fields
[INFO ] [2022-12-14 08:12:51,737] Register_06 - Step 03: Click register button
[INFO ] [2022-12-14 08:12:51,865] Register_06 - Step 04: Verify error message displayed
[INFO ] [2022-12-14 08:12:51,945] OS name = windows 10
[INFO ] [2022-12-14 08:12:51,945] Driver instance name = chromedriver: chrome on windows (13fba992208716b38140dad05146fd28)
[INFO ] [2022-12-14 08:14:42,894] Register_01 - Step 01: Click register link
[INFO ] [2022-12-14 08:14:43,638] Register_01 - Step 02: Click register button
[INFO ] [2022-12-14 08:14:43,809] Register_01 - Step 03: Verify error message displayed
[INFO ] [2022-12-14 08:14:44,236] Register_02 - Step 01: Click register link
[INFO ] [2022-12-14 08:14:44,727] Register_02 - Step 02: Input to required fields
[INFO ] [2022-12-14 08:14:45,703] Register_02 - Step 03: Click register button
[INFO ] [2022-12-14 08:14:46,204] Register_02 - Step 04: Verify error message displayed
[INFO ] [2022-12-14 08:14:46,287] Register_03 - Step 01: Click register link
[INFO ] [2022-12-14 08:14:46,766] Register_03 - Step 02: Input to required fields
[INFO ] [2022-12-14 08:14:47,684] Register_03 - Step 03: Click register button
[INFO ] [2022-12-14 08:14:48,958] Register_03 - Step 04: Verify success message displayed
[INFO ] [2022-12-14 08:14:49,032] Register_03 - Step 05: Click logout link
[INFO ] [2022-12-14 08:14:49,878] Register_04 - Step 01: Click register link
[INFO ] [2022-12-14 08:14:50,340] Register_04 - Step 02: Input to required fields
[INFO ] [2022-12-14 08:14:51,237] Register_04 - Step 03: Click register button
[INFO ] [2022-12-14 08:14:51,757] Register_04 - Step 04: Verify error message displayed
[INFO ] [2022-12-14 08:14:51,827] Register_05 - Step 01: Click register link
[INFO ] [2022-12-14 08:14:52,311] Register_05 - Step 02: Input to required fields
[INFO ] [2022-12-14 08:14:53,257] Register_05 - Step 03: Click register button
[INFO ] [2022-12-14 08:14:53,404] Register_05 - Step 04: Verify error message displayed
[INFO ] [2022-12-14 08:14:53,488] Register_06 - Step 01: Click register link
[INFO ] [2022-12-14 08:14:53,946] Register_06 - Step 02: Input to required fields
[INFO ] [2022-12-14 08:14:54,926] Register_06 - Step 03: Click register button
[INFO ] [2022-12-14 08:14:55,048] Register_06 - Step 04: Verify error message displayed
[INFO ] [2022-12-14 08:14:55,145] OS name = windows 10
[INFO ] [2022-12-14 08:14:55,146] Driver instance name = chromedriver: chrome on windows (6a6bf576a8602cf5ab74161c0c04cf9c)
[INFO ] [2022-12-14 08:16:02,102] Pre-condition - Step 01: Click register link
[INFO ] [2022-12-14 08:16:02,807] Pre-condition - Step 02: Input to required fields
[INFO ] [2022-12-14 08:16:03,822] Pre-condition - Step 03: Click register button
[INFO ] [2022-12-14 08:16:05,325] Pre-condition - Step 04: Verify success message displayed
[INFO ] [2022-12-14 08:16:05,411] Pre-condition - Step 05: Click logout link
[INFO ] [2022-12-14 08:22:49,519] Pre-condition - Step 01: Click register link
[INFO ] [2022-12-14 08:22:50,255] Pre-condition - Step 02: Input to required fields
[INFO ] [2022-12-14 08:22:51,277] Pre-condition - Step 03: Click register button
[INFO ] [2022-12-14 08:22:52,811] Pre-condition - Step 04: Verify success message displayed
[INFO ] [2022-12-14 08:22:52,893] Pre-condition - Step 05: Click logout link
[INFO ] [2022-12-14 08:23:01,396] OS name = windows 10
[INFO ] [2022-12-14 08:23:01,396] Driver instance name = chromedriver: chrome on windows (95625e1e586567317e9d5acec4ee01a9)
[INFO ] [2022-12-14 08:28:59,226] Pre-condition - Step 01: Click register link
[INFO ] [2022-12-14 08:28:59,963] Pre-condition - Step 02: Input to required fields
[INFO ] [2022-12-14 08:29:00,965] Pre-condition - Step 03: Click register button
[INFO ] [2022-12-14 08:29:02,554] Pre-condition - Step 04: Verify success message displayed
[INFO ] [2022-12-14 08:29:02,637] Pre-condition - Step 05: Click logout link
[INFO ] [2022-12-14 08:29:11,099] OS name = windows 10
[INFO ] [2022-12-14 08:29:11,100] Driver instance name = chromedriver: chrome on windows (8e988015b6f7906b59fb2ef28e1ea346)
[INFO ] [2022-12-14 09:12:35,603] Pre-condition - Step 01: Click register link
[INFO ] [2022-12-14 09:12:36,244] Pre-condition - Step 02: Input to required fields
[INFO ] [2022-12-14 09:12:37,242] Pre-condition - Step 03: Click register button
[INFO ] [2022-12-14 09:12:38,723] Pre-condition - Step 04: Verify success message displayed
[INFO ] [2022-12-14 09:12:38,803] Pre-condition - Step 05: Click logout link
[INFO ] [2022-12-14 09:12:39,611] Pre-condition - Step 06: Click login link
[INFO ] [2022-12-14 09:12:40,215] Pre-condition - Step 07: Enter to Email textbox with value is 'akp3525@hotmail.com'
[INFO ] [2022-12-14 09:12:40,410] Pre-condition - Step 08: Enter to Password textbox with value is '123456'
[INFO ] [2022-12-14 09:12:40,586] Pre-condition - Step 09: Click to Login Button
[INFO ] [2022-12-14 09:12:41,403] Pre-condition - Step 10: Verify 'My Account' link is displayed
[INFO ] [2022-12-14 09:12:41,528] OS name = windows 10
[INFO ] [2022-12-14 09:12:41,528] Driver instance name = chromedriver: chrome on windows (8c10cc26d083cb5e662ee7b9485b9482)
[INFO ] [2022-12-14 11:40:27,121] Pre-condition - Step 01: Navigate to 'Register' page
[INFO ] [2022-12-14 11:40:27,961] Pre-condition - Step 02: Enter to Fistname textbox with value is 'Automation'
[INFO ] [2022-12-14 11:40:28,150] Pre-condition - Step 03: Enter to Lastname textbox with value is 'Testing'
[INFO ] [2022-12-14 11:40:28,926] Pre-condition - Step 04: Enter to Email textbox with value is 'auto2334@hotmail.com'
[INFO ] [2022-12-14 11:40:29,249] Pre-condition - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-12-14 11:40:29,436] Pre-condition - Step 06: Enter to Confirm Password textbox with value is '123456'
[INFO ] [2022-12-14 11:40:29,618] Pre-condition - Step 07: Click to 'Register' button
[INFO ] [2022-12-14 11:40:31,311] Pre-condition - Step 08: Verify Register success message is displayed
[INFO ] [2022-12-14 11:40:31,394] -------------------------PASSED--------------------------
[INFO ] [2022-12-14 11:40:31,394] Pre-condition - Step 09: Click to Logout link
[INFO ] [2022-12-14 11:40:32,239] Pre-condition - Step 10: Navigate to 'Login' page
[INFO ] [2022-12-14 11:40:32,881] Pre-condition - Step 11: Enter to Email textbox with value is 'auto2334@hotmail.com'
[INFO ] [2022-12-14 11:40:33,085] Pre-condition - Step 12: Enter to Password textbox with value is '123456'
[INFO ] [2022-12-14 11:40:33,276] Pre-condition - Step 13: Click to Login button
[INFO ] [2022-12-14 11:40:34,129] Pre-condition - Step 14: Verify 'My Account' link is displayed
[INFO ] [2022-12-14 11:40:34,215] -------------------------PASSED--------------------------
[INFO ] [2022-12-14 11:40:34,228] Customer-Infor - Step 01: Navigate to 'Customer Info' page 
[INFO ] [2022-12-14 11:40:34,854] Customer-Infor - Step 02: Verify 'Customer Info' page is displayed
[INFO ] [2022-12-14 11:40:34,939] -------------------------PASSED--------------------------
[INFO ] [2022-12-14 11:40:34,939] Customer-Infor - Step 03: Verify 'Radio' value is displayed
[INFO ] [2022-12-14 11:40:35,015] Customer-Infor - Step 04: Verify 'First Name' value is correctly
[INFO ] [2022-12-14 11:40:35,073] Customer-Infor - Step 05: Verify 'Last Name' is correctly
[INFO ] [2022-12-14 11:40:35,136] Customer-Infor - Step 06: Verify 'Email' value is correctly
[INFO ] [2022-12-14 11:40:35,198] Customer-Infor - Step 07: Verify 'Day' value is correctly
[INFO ] [2022-12-14 11:40:35,276] Customer-Infor - Step 08: Verify 'Month' value is correctly
[INFO ] [2022-12-14 11:40:35,356] Customer-Infor - Step 09: Verify 'Year' value is correctly
[INFO ] [2022-12-14 11:40:35,429] Customer-Infor - Step 10: Verify 'Checkbox' Newsletter is displayed
[INFO ] [2022-12-14 11:40:35,526] OS name = windows 10
[INFO ] [2022-12-14 11:40:35,526] Driver instance name = chromedriver: chrome on windows (41c543fbb7fdcbae3fcd08270d6ecb0d)
[INFO ] [2022-12-14 11:40:52,191] Pre-condition - Step 01: Navigate to 'Register' page
[INFO ] [2022-12-14 11:40:53,089] Pre-condition - Step 02: Enter to Fistname textbox with value is 'Automation'
[INFO ] [2022-12-14 11:40:53,297] Pre-condition - Step 03: Enter to Lastname textbox with value is 'Testing'
[INFO ] [2022-12-14 11:40:54,012] Pre-condition - Step 04: Enter to Email textbox with value is 'auto8320@hotmail.com'
[INFO ] [2022-12-14 11:40:54,314] Pre-condition - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-12-14 11:40:54,506] Pre-condition - Step 06: Enter to Confirm Password textbox with value is '123456'
[INFO ] [2022-12-14 11:40:54,690] Pre-condition - Step 07: Click to 'Register' button
[INFO ] [2022-12-14 11:40:56,754] Pre-condition - Step 08: Verify Register success message is displayed
[INFO ] [2022-12-14 11:40:56,836] -------------------------PASSED--------------------------
[INFO ] [2022-12-14 11:40:56,836] Pre-condition - Step 09: Click to Logout link
[INFO ] [2022-12-14 11:40:57,817] Pre-condition - Step 10: Navigate to 'Login' page
[INFO ] [2022-12-14 11:40:58,535] Pre-condition - Step 11: Enter to Email textbox with value is 'auto8320@hotmail.com'
[INFO ] [2022-12-14 11:40:58,724] Pre-condition - Step 12: Enter to Password textbox with value is '123456'
[INFO ] [2022-12-14 11:40:58,944] Pre-condition - Step 13: Click to Login button
[INFO ] [2022-12-14 11:40:59,801] Pre-condition - Step 14: Verify 'My Account' link is displayed
[INFO ] [2022-12-14 11:40:59,910] -------------------------PASSED--------------------------
[INFO ] [2022-12-14 11:40:59,921] Customer-Infor - Step 01: Navigate to 'Customer Info' page 
[INFO ] [2022-12-14 11:41:00,554] Customer-Infor - Step 02: Verify 'Customer Info' page is displayed
[INFO ] [2022-12-14 11:41:00,639] -------------------------PASSED--------------------------
[INFO ] [2022-12-14 11:41:00,639] Customer-Infor - Step 03: Verify 'Radio' value is displayed
[INFO ] [2022-12-14 11:41:00,717] Customer-Infor - Step 04: Verify 'First Name' value is correctly
[INFO ] [2022-12-14 11:41:00,775] Customer-Infor - Step 05: Verify 'Last Name' is correctly
[INFO ] [2022-12-14 11:41:00,839] Customer-Infor - Step 06: Verify 'Email' value is correctly
[INFO ] [2022-12-14 11:41:00,901] Customer-Infor - Step 07: Verify 'Day' value is correctly
[INFO ] [2022-12-14 11:41:00,986] Customer-Infor - Step 08: Verify 'Month' value is correctly
[INFO ] [2022-12-14 11:41:01,063] Customer-Infor - Step 09: Verify 'Year' value is correctly
[INFO ] [2022-12-14 11:41:01,123] Customer-Infor - Step 10: Verify 'Checkbox' Newsletter is displayed
[INFO ] [2022-12-14 11:41:01,205] OS name = windows 10
[INFO ] [2022-12-14 11:41:01,205] Driver instance name = chromedriver: chrome on windows (87c8a1fd3c0ae50fc58967555832f248)
[INFO ] [2022-12-14 12:12:35,966] Pre-condition - Step 01: Click register link
[INFO ] [2022-12-14 12:12:36,717] Pre-condition - Step 02: Input to required fields
[INFO ] [2022-12-14 12:12:37,119] Pre-condition - Step 02: Input to required fields
[INFO ] [2022-12-14 12:12:37,734] Pre-condition - Step 03: Click register button
[INFO ] [2022-12-14 12:12:39,215] Pre-condition - Step 04: Verify success message displayed
[INFO ] [2022-12-14 12:12:39,294] Pre-condition - Step 05: Click logout link
[INFO ] [2022-12-14 12:12:47,508] OS name = windows 10
[INFO ] [2022-12-14 12:12:47,510] Driver instance name = chromedriver: chrome on windows (8a2640b94d32f7f02c1aee1488e07888)
[INFO ] [2022-12-14 12:14:48,915] Pre-condition - Step 01: Click register link
[INFO ] [2022-12-14 12:14:49,644] Pre-condition - Step 02: Input to required fields
[INFO ] [2022-12-14 12:14:50,052] Pre-condition - Step 02: Input to required fields
[INFO ] [2022-12-14 12:14:50,647] Pre-condition - Step 03: Click register button
[INFO ] [2022-12-14 12:14:52,564] Pre-condition - Step 04: Verify success message displayed
[INFO ] [2022-12-14 12:14:52,649] Pre-condition - Step 05: Click logout link
[INFO ] [2022-12-14 12:15:00,128] Register - Step 04: Enter to Email textbox with value is 'akp3330@hotmail.com'
[INFO ] [2022-12-14 12:15:01,442] OS name = windows 10
[INFO ] [2022-12-14 12:15:01,443] Driver instance name = chromedriver: chrome on windows (fc7ef70b51bb2cbf69b9949ee8a28585)
[INFO ] [2022-12-14 12:47:53,277] Pre-condition - Step 01: Navigate to 'Login' page
[INFO ] [2022-12-14 12:47:53,985] Pre-condition - Step 02: Set all Coolies and reload page
[INFO ] [2022-12-14 12:47:54,023] OS name = windows 10
[INFO ] [2022-12-14 12:47:54,024] Driver instance name = chromedriver: chrome on windows (811d4fa39433c4a2c0f71915410170ed)
[INFO ] [2022-12-14 12:50:57,856] Pre-condition - Step 01: Navigate to 'Login' page
[INFO ] [2022-12-14 12:50:58,565] Pre-condition - Step 02: Set all Coolies and reload page
[INFO ] [2022-12-14 12:50:58,596] OS name = windows 10
[INFO ] [2022-12-14 12:50:58,596] Driver instance name = chromedriver: chrome on windows (ee313f6760146782350f4c5787cfb302)
[INFO ] [2022-12-14 13:02:01,130] Pre-condition - Step 01: Navigate to 'Login' page
[INFO ] [2022-12-14 13:02:01,947] Pre-condition - Step 02: Set all Coolies and reload page
[INFO ] [2022-12-14 13:02:02,021] OS name = windows 10
[INFO ] [2022-12-14 13:02:02,022] Driver instance name = chromedriver: chrome on windows (4566cfb7dc58392d44281c285b90e581)
[INFO ] [2022-12-14 13:02:18,810] Pre-condition - Step 01: Navigate to 'Login' page
[INFO ] [2022-12-14 13:02:19,524] Pre-condition - Step 02: Set all Coolies and reload page
[INFO ] [2022-12-14 13:02:19,564] OS name = windows 10
[INFO ] [2022-12-14 13:02:19,566] Driver instance name = chromedriver: chrome on windows (1ebf5b764aa760add367963284e03296)
[INFO ] [2022-12-14 13:05:04,644] Pre-condition - Step 01: Navigate to 'Login' page
[INFO ] [2022-12-14 13:05:05,344] Pre-condition - Step 02: Set all Coolies and reload page
[INFO ] [2022-12-14 13:05:05,381] OS name = windows 10
[INFO ] [2022-12-14 13:05:05,381] Driver instance name = chromedriver: chrome on windows (6d7ff9fa0e6282a373384604304a24a9)
[INFO ] [2022-12-14 13:09:00,493] Pre-condition - Step 01: Navigate to 'Login' page
[INFO ] [2022-12-14 13:09:01,231] Pre-condition - Step 02: Set all Coolies and reload page
[INFO ] [2022-12-14 13:09:01,264] OS name = windows 10
[INFO ] [2022-12-14 13:09:01,265] Driver instance name = chromedriver: chrome on windows (ae3cb80ffd90a298c5d28787c8685243)
[INFO ] [2022-12-14 13:15:01,845] Pre-condition - Step 01: Navigate to 'Register' page
[INFO ] [2022-12-14 13:15:02,556] Pre-condition - Step 02: Enter to Fistname textbox with value is 'Automation'
[INFO ] [2022-12-14 13:15:02,777] Pre-condition - Step 03: Enter to Lastname textbox with value is 'Testing'
[INFO ] [2022-12-14 13:15:02,974] Pre-condition - Step 04: Enter to Email textbox with value is 'auto9156@hotmail.com'
[INFO ] [2022-12-14 13:15:03,183] Pre-condition - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-12-14 13:15:03,379] Pre-condition - Step 06: Enter to Confirm Password textbox with value is '123456'
[INFO ] [2022-12-14 13:15:03,572] Pre-condition - Step 07: Click to 'Register' button
[INFO ] [2022-12-14 13:15:05,074] Pre-condition - Step 08: Verify Register success message is displayed
[INFO ] [2022-12-14 13:15:05,151] -------------------------PASSED--------------------------
[INFO ] [2022-12-14 13:15:05,151] Pre-condition - Step 09: Click to Logout link
[INFO ] [2022-12-14 13:15:05,981] Pre-condition - Step 10: Navigate to 'Login' page
[INFO ] [2022-12-14 13:15:06,623] Pre-condition - Step 11: Enter to Email textbox with value is 'auto9156@hotmail.com'
[INFO ] [2022-12-14 13:15:06,815] Pre-condition - Step 12: Enter to Password textbox with value is '123456'
[INFO ] [2022-12-14 13:15:06,994] Pre-condition - Step 13: Click to Login button
[INFO ] [2022-12-14 13:15:07,822] Pre-condition - Step 03: Verify 'My Account' link is displayed
[INFO ] [2022-12-14 13:15:07,927] -------------------------PASSED--------------------------
[INFO ] [2022-12-14 13:15:07,942] Customer-Infor - Step 01: Navigate to 'Customer Info' page 
[INFO ] [2022-12-14 13:15:08,497] Customer-Infor - Step 02: Verify 'Customer Info' page is displayed
[INFO ] [2022-12-14 13:15:08,582] -------------------------PASSED--------------------------
[INFO ] [2022-12-14 13:15:08,582] Customer-Infor - Step 03: Update Customer Infor
[INFO ] [2022-12-14 13:15:10,994] Customer-Infor - Step 04: Verify 'Radio' value is displayed
[INFO ] [2022-12-14 13:15:11,058] Customer-Infor - Step 05: Verify 'First Name' value is correctly
[INFO ] [2022-12-14 13:15:11,117] Customer-Infor - Step 06: Verify 'Last Name' is correctly
[INFO ] [2022-12-14 13:15:11,178] Customer-Infor - Step 07: Verify 'Day' value is correctly
[INFO ] [2022-12-14 13:15:11,261] Customer-Infor - Step 08: Verify 'Month' value is correctly
[INFO ] [2022-12-14 13:15:11,320] Customer-Infor - Step 09: Verify 'Year' value is correctly
[INFO ] [2022-12-14 13:15:11,384] Customer-Infor - Step 10: Verify 'Email' value is correctly
[INFO ] [2022-12-14 13:15:11,461] Customer-Infor - Step 11: Verify 'Checkbox' Newsletter is displayed
[INFO ] [2022-12-14 13:15:11,527] Customer-Infor - Step 12: Verify 'Company Name' value is correctly
[INFO ] [2022-12-14 13:15:11,600] OS name = windows 10
[INFO ] [2022-12-14 13:15:11,600] Driver instance name = chromedriver: chrome on windows (fd39fe72c11a5175c2d78c55b9a264c2)
[INFO ] [2022-12-14 13:16:46,112] Pre-condition - Step 01: Navigate to 'Register' page
[INFO ] [2022-12-14 13:16:46,814] Pre-condition - Step 02: Enter to Fistname textbox with value is 'Automation'
[INFO ] [2022-12-14 13:16:47,033] Pre-condition - Step 03: Enter to Lastname textbox with value is 'Testing'
[INFO ] [2022-12-14 13:16:47,233] Pre-condition - Step 04: Enter to Email textbox with value is 'auto2158@hotmail.com'
[INFO ] [2022-12-14 13:16:47,447] Pre-condition - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-12-14 13:16:47,633] Pre-condition - Step 06: Enter to Confirm Password textbox with value is '123456'
[INFO ] [2022-12-14 13:16:47,816] Pre-condition - Step 07: Click to 'Register' button
[INFO ] [2022-12-14 13:16:48,808] Pre-condition - Step 08: Verify Register success message is displayed
[INFO ] [2022-12-14 13:16:48,888] -------------------------PASSED--------------------------
[INFO ] [2022-12-14 13:16:48,889] Pre-condition - Step 09: Click to Logout link
[INFO ] [2022-12-14 13:16:49,688] Pre-condition - Step 10: Navigate to 'Login' page
[INFO ] [2022-12-14 13:16:50,284] Pre-condition - Step 11: Enter to Email textbox with value is 'auto2158@hotmail.com'
[INFO ] [2022-12-14 13:16:50,476] Pre-condition - Step 12: Enter to Password textbox with value is '123456'
[INFO ] [2022-12-14 13:16:50,658] Pre-condition - Step 13: Click to Login button
[INFO ] [2022-12-14 13:16:51,500] Pre-condition - Step 03: Verify 'My Account' link is displayed
[INFO ] [2022-12-14 13:16:51,596] -------------------------PASSED--------------------------
[INFO ] [2022-12-14 13:16:51,611] Customer-Infor - Step 01: Navigate to 'Customer Info' page 
[INFO ] [2022-12-14 13:16:52,207] Customer-Infor - Step 02: Verify 'Customer Info' page is displayed
[INFO ] [2022-12-14 13:16:52,286] -------------------------PASSED--------------------------
[INFO ] [2022-12-14 13:16:52,286] Customer-Infor - Step 03: Update Customer Infor
[INFO ] [2022-12-14 13:16:56,632] Customer-Infor - Step 04: Verify 'Radio' value is displayed
[INFO ] [2022-12-14 13:16:56,723] Customer-Infor - Step 05: Verify 'First Name' value is correctly
[INFO ] [2022-12-14 13:16:56,825] Customer-Infor - Step 06: Verify 'Last Name' is correctly
[INFO ] [2022-12-14 13:16:56,888] Customer-Infor - Step 07: Verify 'Day' value is correctly
[INFO ] [2022-12-14 13:16:56,971] Customer-Infor - Step 08: Verify 'Month' value is correctly
[INFO ] [2022-12-14 13:16:57,051] Customer-Infor - Step 09: Verify 'Year' value is correctly
[INFO ] [2022-12-14 13:16:57,152] Customer-Infor - Step 10: Verify 'Email' value is correctly
[INFO ] [2022-12-14 13:16:57,220] Customer-Infor - Step 11: Verify 'Checkbox' Newsletter is displayed
[INFO ] [2022-12-14 13:16:57,288] Customer-Infor - Step 12: Verify 'Company Name' value is correctly
[INFO ] [2022-12-14 13:16:57,363] OS name = windows 10
[INFO ] [2022-12-14 13:16:57,363] Driver instance name = chromedriver: chrome on windows (b38a4f6cb6865691ce34c565ce85a916)
[INFO ] [2022-12-14 13:17:26,438] Pre-condition - Step 01: Navigate to 'Register' page
[INFO ] [2022-12-14 13:17:27,172] Pre-condition - Step 02: Enter to Fistname textbox with value is 'Automation'
[INFO ] [2022-12-14 13:17:27,382] Pre-condition - Step 03: Enter to Lastname textbox with value is 'Testing'
[INFO ] [2022-12-14 13:17:27,568] Pre-condition - Step 04: Enter to Email textbox with value is 'auto3937@hotmail.com'
[INFO ] [2022-12-14 13:17:27,774] Pre-condition - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-12-14 13:17:27,973] Pre-condition - Step 06: Enter to Confirm Password textbox with value is '123456'
[INFO ] [2022-12-14 13:17:28,168] Pre-condition - Step 07: Click to 'Register' button
[INFO ] [2022-12-14 13:17:29,172] Pre-condition - Step 08: Verify Register success message is displayed
[INFO ] [2022-12-14 13:17:29,251] -------------------------PASSED--------------------------
[INFO ] [2022-12-14 13:17:29,251] Pre-condition - Step 09: Click to Logout link
[INFO ] [2022-12-14 13:17:30,129] Pre-condition - Step 10: Navigate to 'Login' page
[INFO ] [2022-12-14 13:17:30,799] Pre-condition - Step 11: Enter to Email textbox with value is 'auto3937@hotmail.com'
[INFO ] [2022-12-14 13:17:30,998] Pre-condition - Step 12: Enter to Password textbox with value is '123456'
[INFO ] [2022-12-14 13:17:31,188] Pre-condition - Step 13: Click to Login button
[INFO ] [2022-12-14 13:17:32,029] Pre-condition - Step 03: Verify 'My Account' link is displayed
[INFO ] [2022-12-14 13:17:32,108] -------------------------PASSED--------------------------
[INFO ] [2022-12-14 13:17:32,120] Customer-Infor - Step 01: Navigate to 'Customer Info' page 
[INFO ] [2022-12-14 13:17:32,728] Customer-Infor - Step 02: Verify 'Customer Info' page is displayed
[INFO ] [2022-12-14 13:17:32,815] -------------------------PASSED--------------------------
[INFO ] [2022-12-14 13:17:32,816] Customer-Infor - Step 03: Update Customer Infor
[INFO ] [2022-12-14 13:17:37,198] Customer-Infor - Step 04: Verify 'Radio' value is displayed
[INFO ] [2022-12-14 13:17:37,300] Customer-Infor - Step 05: Verify 'First Name' value is correctly
[INFO ] [2022-12-14 13:17:37,381] Customer-Infor - Step 06: Verify 'Last Name' is correctly
[INFO ] [2022-12-14 13:17:37,445] Customer-Infor - Step 07: Verify 'Day' value is correctly
[INFO ] [2022-12-14 13:17:37,525] Customer-Infor - Step 08: Verify 'Month' value is correctly
[INFO ] [2022-12-14 13:17:37,601] Customer-Infor - Step 09: Verify 'Year' value is correctly
[INFO ] [2022-12-14 13:17:37,680] Customer-Infor - Step 10: Verify 'Email' value is correctly
[INFO ] [2022-12-14 13:17:37,740] Customer-Infor - Step 11: Verify 'Checkbox' Newsletter is displayed
[INFO ] [2022-12-14 13:17:37,822] Customer-Infor - Step 12: Verify 'Company Name' value is correctly
[INFO ] [2022-12-14 13:17:37,906] OS name = windows 10
[INFO ] [2022-12-14 13:17:37,908] Driver instance name = chromedriver: chrome on windows (10153230fdb74d418ae7502bff5287d9)
[INFO ] [2022-12-14 13:20:24,081] Pre-condition - Step 01: Navigate to 'Register' page
[INFO ] [2022-12-14 13:20:24,780] Pre-condition - Step 02: Enter to Fistname textbox with value is 'Automation'
[INFO ] [2022-12-14 13:20:24,983] Pre-condition - Step 03: Enter to Lastname textbox with value is 'Testing'
[INFO ] [2022-12-14 13:20:25,187] Pre-condition - Step 04: Enter to Email textbox with value is 'auto6982@hotmail.com'
[INFO ] [2022-12-14 13:20:25,393] Pre-condition - Step 05: Enter to Password textbox with value is '123456'
